movieNm,openDt,date,ratio
신비한 동물들과 덤블도어의 비밀,20220413,2022-04-06,59.1
신비한 동물들과 덤블도어의 비밀,20220413,2022-04-13,64.5
신비한 동물들과 덤블도어의 비밀,20220413,2022-04-20,46.5
하빗,20220414,2022-03-17,5.9
하빗,20220414,2022-03-24,5.9
하빗,20220414,2022-03-31,9.3
하빗,20220414,2022-04-07,13.1
하빗,20220414,2022-04-14,15.9
하빗,20220414,2022-04-21,8.9
로스트 시티,20220420,2022-03-23,7.0
로스트 시티,20220420,2022-03-30,13.1
로스트 시티,20220420,2022-04-06,17.0
로스트 시티,20220420,2022-04-13,24.1
로스트 시티,20220420,2022-04-20,33.2
로스트 시티,20220420,2022-04-27,23.3
복지식당,20220414,2022-03-17,7.7
복지식당,20220414,2022-03-24,11.4
복지식당,20220414,2022-03-31,13.6
복지식당,20220414,2022-04-07,17.8
복지식당,20220414,2022-04-14,21.5
복지식당,20220414,2022-04-21,14.1
그리스도 디 오리진,20220414,2022-03-17,6.4
그리스도 디 오리진,20220414,2022-03-24,5.5
그리스도 디 오리진,20220414,2022-03-31,8.5
그리스도 디 오리진,20220414,2022-04-07,18.2
그리스도 디 오리진,20220414,2022-04-14,16.8
그리스도 디 오리진,20220414,2022-04-21,10.8
니 부모 얼굴이 보고 싶다,20220427,2022-03-30,6.0
니 부모 얼굴이 보고 싶다,20220427,2022-04-06,7.9
니 부모 얼굴이 보고 싶다,20220427,2022-04-13,14.3
니 부모 얼굴이 보고 싶다,20220427,2022-04-20,20.7
니 부모 얼굴이 보고 싶다,20220427,2022-04-27,29.9
니 부모 얼굴이 보고 싶다,20220427,2022-05-04,17.5
세븐틴 파워 오브 러브 : 더 무비,20220420,2022-03-23,5.0
세븐틴 파워 오브 러브 : 더 무비,20220420,2022-03-30,6.3
세븐틴 파워 오브 러브 : 더 무비,20220420,2022-04-06,8.2
세븐틴 파워 오브 러브 : 더 무비,20220420,2022-04-13,15.1
세븐틴 파워 오브 러브 : 더 무비,20220420,2022-04-20,17.9
세븐틴 파워 오브 러브 : 더 무비,20220420,2022-04-27,10.0
소설가의 영화,20220421,2022-03-24,5.3
소설가의 영화,20220421,2022-03-31,7.1
소설가의 영화,20220421,2022-04-07,10.9
소설가의 영화,20220421,2022-04-14,15.7
소설가의 영화,20220421,2022-04-21,15.9
소설가의 영화,20220421,2022-04-28,12.4
쓰리: 아직 끝나지 않았다,20220421,2022-03-24,5.0
쓰리: 아직 끝나지 않았다,20220421,2022-03-31,6.1
쓰리: 아직 끝나지 않았다,20220421,2022-04-07,8.7
쓰리: 아직 끝나지 않았다,20220421,2022-04-14,12.3
쓰리: 아직 끝나지 않았다,20220421,2022-04-21,14.2
쓰리: 아직 끝나지 않았다,20220421,2022-04-28,10.8
청킹맨션,20220421,2022-03-24,6.0
청킹맨션,20220421,2022-03-31,5.7
청킹맨션,20220421,2022-04-07,8.2
청킹맨션,20220421,2022-04-14,13.9
청킹맨션,20220421,2022-04-21,19.2
청킹맨션,20220421,2022-04-28,11.4
배드 가이즈,20220504,2022-04-06,18.3
배드 가이즈,20220504,2022-04-13,22.3
배드 가이즈,20220504,2022-04-20,26.2
배드 가이즈,20220504,2022-04-27,43.4
배드 가이즈,20220504,2022-05-04,52.2
배드 가이즈,20220504,2022-05-11,32.9
"아치의 노래, 정태춘",20220518,2022-04-20,5.0
"아치의 노래, 정태춘",20220518,2022-04-27,5.2
"아치의 노래, 정태춘",20220518,2022-05-04,7.6
"아치의 노래, 정태춘",20220518,2022-05-11,14.7
"아치의 노래, 정태춘",20220518,2022-05-18,16.1
"아치의 노래, 정태춘",20220518,2022-05-25,10.2
서울괴담,20220427,2022-03-30,9.3
서울괴담,20220427,2022-04-06,12.7
서울괴담,20220427,2022-04-13,20.7
서울괴담,20220427,2022-04-20,30.3
서울괴담,20220427,2022-04-27,39.7
서울괴담,20220427,2022-05-04,27.0
봄날,20220427,2022-03-30,7.0
봄날,20220427,2022-04-06,8.4
봄날,20220427,2022-04-13,12.7
봄날,20220427,2022-04-20,20.5
봄날,20220427,2022-04-27,25.8
봄날,20220427,2022-05-04,18.5
더 컨트랙터,20220428,2022-03-31,5.0
더 컨트랙터,20220428,2022-04-07,6.9
더 컨트랙터,20220428,2022-04-14,7.9
더 컨트랙터,20220428,2022-04-21,12.9
더 컨트랙터,20220428,2022-04-28,14.6
더 컨트랙터,20220428,2022-05-05,8.7
닥터 스트레인지: 대혼돈의 멀티버스,20220504,2022-04-06,28.5
닥터 스트레인지: 대혼돈의 멀티버스,20220504,2022-04-13,34.0
닥터 스트레인지: 대혼돈의 멀티버스,20220504,2022-04-20,53.7
닥터 스트레인지: 대혼돈의 멀티버스,20220504,2022-04-27,73.8
닥터 스트레인지: 대혼돈의 멀티버스,20220504,2022-05-04,100.0
닥터 스트레인지: 대혼돈의 멀티버스,20220504,2022-05-11,73.1
몬스터 아카데미,20220427,2022-03-30,8.8
몬스터 아카데미,20220427,2022-04-06,8.8
몬스터 아카데미,20220427,2022-04-13,16.2
몬스터 아카데미,20220427,2022-04-20,20.8
몬스터 아카데미,20220427,2022-04-27,30.9
몬스터 아카데미,20220427,2022-05-04,15.3
토르: 마법 검의 전설,20220504,2022-04-06,5.8
토르: 마법 검의 전설,20220504,2022-04-13,10.2
토르: 마법 검의 전설,20220504,2022-04-20,11.6
토르: 마법 검의 전설,20220504,2022-04-27,20.5
토르: 마법 검의 전설,20220504,2022-05-04,26.7
토르: 마법 검의 전설,20220504,2022-05-11,16.4
우연과 상상,20220504,2022-04-06,5.0
우연과 상상,20220504,2022-04-13,7.7
우연과 상상,20220504,2022-04-20,11.1
우연과 상상,20220504,2022-04-27,15.7
우연과 상상,20220504,2022-05-04,18.9
우연과 상상,20220504,2022-05-11,10.9
민스미트 작전,20220511,2022-04-13,5.0
민스미트 작전,20220511,2022-04-20,5.0
민스미트 작전,20220511,2022-04-27,8.9
민스미트 작전,20220511,2022-05-04,10.5
민스미트 작전,20220511,2022-05-11,12.6
민스미트 작전,20220511,2022-05-18,8.5
극장판 엉덩이 탐정: 수플레 섬의 비밀,20220505,2022-04-07,12.2
극장판 엉덩이 탐정: 수플레 섬의 비밀,20220505,2022-04-14,17.6
극장판 엉덩이 탐정: 수플레 섬의 비밀,20220505,2022-04-21,23.9
극장판 엉덩이 탐정: 수플레 섬의 비밀,20220505,2022-04-28,34.1
극장판 엉덩이 탐정: 수플레 섬의 비밀,20220505,2022-05-05,44.1
극장판 엉덩이 탐정: 수플레 섬의 비밀,20220505,2022-05-12,28.0
광대: 소리꾼,20220224,2022-01-27,5.3
광대: 소리꾼,20220224,2022-02-03,6.2
광대: 소리꾼,20220224,2022-02-10,9.9
광대: 소리꾼,20220224,2022-02-17,12.0
광대: 소리꾼,20220224,2022-02-24,12.2
광대: 소리꾼,20220224,2022-03-03,9.0
범죄도시2,20220518,2022-04-20,27.5
범죄도시2,20220518,2022-04-27,29.9
범죄도시2,20220518,2022-05-04,44.4
범죄도시2,20220518,2022-05-11,74.1
범죄도시2,20220518,2022-05-18,96.7
범죄도시2,20220518,2022-05-25,46.3
엄마,20220511,2022-04-13,5.0
엄마,20220511,2022-04-20,5.0
엄마,20220511,2022-04-27,6.2
엄마,20220511,2022-05-04,9.0
엄마,20220511,2022-05-11,10.8
엄마,20220511,2022-05-18,6.5
어부바,20220511,2022-04-13,5.0
어부바,20220511,2022-04-20,6.4
어부바,20220511,2022-04-27,8.6
어부바,20220511,2022-05-04,11.9
어부바,20220511,2022-05-11,13.5
어부바,20220511,2022-05-18,8.7
카시오페아,20220601,2022-05-04,5.0
카시오페아,20220601,2022-05-11,5.6
카시오페아,20220601,2022-05-18,7.5
카시오페아,20220601,2022-05-25,15.6
카시오페아,20220601,2022-06-01,16.8
카시오페아,20220601,2022-06-08,12.1
매스,20220518,2022-04-20,7.9
매스,20220518,2022-04-27,8.9
매스,20220518,2022-05-04,12.7
매스,20220518,2022-05-11,23.0
매스,20220518,2022-05-18,29.4
매스,20220518,2022-05-25,19.8
나를 만나는 길,20220512,2022-04-14,7.5
나를 만나는 길,20220512,2022-04-21,8.7
나를 만나는 길,20220512,2022-04-28,13.1
나를 만나는 길,20220512,2022-05-05,20.6
나를 만나는 길,20220512,2022-05-12,32.2
나를 만나는 길,20220512,2022-05-19,18.2
안녕하세요,20220525,2022-04-27,9.0
안녕하세요,20220525,2022-05-04,12.9
안녕하세요,20220525,2022-05-11,19.6
안녕하세요,20220525,2022-05-18,25.2
안녕하세요,20220525,2022-05-25,35.6
안녕하세요,20220525,2022-06-01,23.3
파이어스타터,20220519,2022-04-21,5.2
파이어스타터,20220519,2022-04-28,5.2
파이어스타터,20220519,2022-05-05,10.0
파이어스타터,20220519,2022-05-12,11.9
파이어스타터,20220519,2022-05-19,14.3
파이어스타터,20220519,2022-05-26,10.7
피는 물보다 진하다,20220525,2022-04-27,9.2
피는 물보다 진하다,20220525,2022-05-04,8.0
피는 물보다 진하다,20220525,2022-05-11,17.5
피는 물보다 진하다,20220525,2022-05-18,21.6
피는 물보다 진하다,20220525,2022-05-25,25.0
피는 물보다 진하다,20220525,2022-06-01,17.5
오마주,20220526,2022-04-28,5.0
오마주,20220526,2022-05-05,5.0
오마주,20220526,2022-05-12,6.2
오마주,20220526,2022-05-19,9.2
오마주,20220526,2022-05-26,10.3
오마주,20220526,2022-06-02,7.8
그대가 조국,20220525,2022-04-27,13.0
그대가 조국,20220525,2022-05-04,23.2
그대가 조국,20220525,2022-05-11,35.6
그대가 조국,20220525,2022-05-18,42.6
그대가 조국,20220525,2022-05-25,58.7
그대가 조국,20220525,2022-06-01,37.2
윤시내가 사라졌다,20220608,2022-05-11,11.3
윤시내가 사라졌다,20220608,2022-05-18,10.9
윤시내가 사라졌다,20220608,2022-05-25,16.0
윤시내가 사라졌다,20220608,2022-06-01,22.6
윤시내가 사라졌다,20220608,2022-06-08,29.4
윤시내가 사라졌다,20220608,2022-06-15,18.0
뜨거운 피: 디 오리지널,20220526,2022-04-28,5.0
뜨거운 피: 디 오리지널,20220526,2022-05-05,6.1
뜨거운 피: 디 오리지널,20220526,2022-05-12,8.1
뜨거운 피: 디 오리지널,20220526,2022-05-19,10.5
뜨거운 피: 디 오리지널,20220526,2022-05-26,15.8
뜨거운 피: 디 오리지널,20220526,2022-06-02,8.2
이공삼칠,20220608,2022-05-11,7.1
이공삼칠,20220608,2022-05-18,8.3
이공삼칠,20220608,2022-05-25,15.6
이공삼칠,20220608,2022-06-01,21.7
이공삼칠,20220608,2022-06-08,25.3
이공삼칠,20220608,2022-06-15,16.3
몬스터 싱어: 매직 인 파리,20220526,2022-04-28,5.0
몬스터 싱어: 매직 인 파리,20220526,2022-05-05,5.0
몬스터 싱어: 매직 인 파리,20220526,2022-05-12,6.9
몬스터 싱어: 매직 인 파리,20220526,2022-05-19,10.0
몬스터 싱어: 매직 인 파리,20220526,2022-05-26,12.7
몬스터 싱어: 매직 인 파리,20220526,2022-06-02,6.7
브로커,20220608,2022-05-11,30.9
브로커,20220608,2022-05-18,30.2
브로커,20220608,2022-05-25,46.1
브로커,20220608,2022-06-01,66.5
브로커,20220608,2022-06-08,69.8
브로커,20220608,2022-06-15,56.1
쥬라기 월드: 도미니언,20220601,2022-05-04,29.1
쥬라기 월드: 도미니언,20220601,2022-05-11,25.6
쥬라기 월드: 도미니언,20220601,2022-05-18,62.9
쥬라기 월드: 도미니언,20220601,2022-05-25,80.5
쥬라기 월드: 도미니언,20220601,2022-06-01,84.1
쥬라기 월드: 도미니언,20220601,2022-06-08,64.2
베르네 부인의 장미정원,20220609,2022-05-12,5.2
베르네 부인의 장미정원,20220609,2022-05-19,10.6
베르네 부인의 장미정원,20220609,2022-05-26,12.4
베르네 부인의 장미정원,20220609,2022-06-02,22.5
베르네 부인의 장미정원,20220609,2022-06-09,31.4
베르네 부인의 장미정원,20220609,2022-06-16,16.6
극장판 포켓몬스터DP: 기라티나와 하늘의 꽃다발 쉐이미,20220601,2022-05-04,12.5
극장판 포켓몬스터DP: 기라티나와 하늘의 꽃다발 쉐이미,20220601,2022-05-11,19.6
극장판 포켓몬스터DP: 기라티나와 하늘의 꽃다발 쉐이미,20220601,2022-05-18,22.8
극장판 포켓몬스터DP: 기라티나와 하늘의 꽃다발 쉐이미,20220601,2022-05-25,36.5
극장판 포켓몬스터DP: 기라티나와 하늘의 꽃다발 쉐이미,20220601,2022-06-01,39.8
극장판 포켓몬스터DP: 기라티나와 하늘의 꽃다발 쉐이미,20220601,2022-06-08,26.7
애프터 양,20220601,2022-05-04,8.7
애프터 양,20220601,2022-05-11,10.6
애프터 양,20220601,2022-05-18,20.5
애프터 양,20220601,2022-05-25,26.5
애프터 양,20220601,2022-06-01,29.3
애프터 양,20220601,2022-06-08,17.9
특수요원 빼꼼,20220601,2022-05-04,5.4
특수요원 빼꼼,20220601,2022-05-11,7.7
특수요원 빼꼼,20220601,2022-05-18,9.5
특수요원 빼꼼,20220601,2022-05-25,15.9
특수요원 빼꼼,20220601,2022-06-01,18.5
특수요원 빼꼼,20220601,2022-06-08,13.6
마녀(魔女) Part2. The Other One,20220615,2022-05-18,21.0
마녀(魔女) Part2. The Other One,20220615,2022-05-25,30.6
마녀(魔女) Part2. The Other One,20220615,2022-06-01,54.3
마녀(魔女) Part2. The Other One,20220615,2022-06-08,74.3
마녀(魔女) Part2. The Other One,20220615,2022-06-15,93.5
마녀(魔女) Part2. The Other One,20220615,2022-06-22,57.3
재춘언니,20220331,2022-03-03,5.0
재춘언니,20220331,2022-03-10,5.0
재춘언니,20220331,2022-03-17,6.1
재춘언니,20220331,2022-03-24,9.5
재춘언니,20220331,2022-03-31,9.5
재춘언니,20220331,2022-04-07,7.3
탑건: 매버릭,20220622,2022-05-25,26.7
탑건: 매버릭,20220622,2022-06-01,40.7
탑건: 매버릭,20220622,2022-06-08,50.7
탑건: 매버릭,20220622,2022-06-15,84.6
탑건: 매버릭,20220622,2022-06-22,100.0
탑건: 매버릭,20220622,2022-06-29,59.4
감동주의보,20220622,2022-05-25,7.1
감동주의보,20220622,2022-06-01,10.9
감동주의보,20220622,2022-06-08,14.1
감동주의보,20220622,2022-06-15,23.4
감동주의보,20220622,2022-06-22,29.1
감동주의보,20220622,2022-06-29,16.6
버즈 라이트이어,20220615,2022-05-18,14.3
버즈 라이트이어,20220615,2022-05-25,14.5
버즈 라이트이어,20220615,2022-06-01,26.0
버즈 라이트이어,20220615,2022-06-08,46.3
버즈 라이트이어,20220615,2022-06-15,54.4
버즈 라이트이어,20220615,2022-06-22,33.4
니얼굴,20220623,2022-05-26,7.9
니얼굴,20220623,2022-06-02,7.4
니얼굴,20220623,2022-06-09,9.6
니얼굴,20220623,2022-06-16,15.7
니얼굴,20220623,2022-06-23,22.8
니얼굴,20220623,2022-06-30,16.7
실종,20220615,2022-05-18,5.0
실종,20220615,2022-05-25,11.6
실종,20220615,2022-06-01,17.6
실종,20220615,2022-06-08,26.7
실종,20220615,2022-06-15,29.3
실종,20220615,2022-06-22,21.3
룸 쉐어링,20220622,2022-05-25,5.0
룸 쉐어링,20220622,2022-06-01,5.3
룸 쉐어링,20220622,2022-06-08,6.0
룸 쉐어링,20220622,2022-06-15,11.8
룸 쉐어링,20220622,2022-06-22,13.1
룸 쉐어링,20220622,2022-06-29,10.1
경아의 딸,20220616,2022-05-19,7.5
경아의 딸,20220616,2022-05-26,7.8
경아의 딸,20220616,2022-06-02,10.7
경아의 딸,20220616,2022-06-09,22.3
경아의 딸,20220616,2022-06-16,22.8
경아의 딸,20220616,2022-06-23,16.1
헤어질 결심,20220629,2022-06-01,35.8
헤어질 결심,20220629,2022-06-08,32.5
헤어질 결심,20220629,2022-06-15,48.6
헤어질 결심,20220629,2022-06-22,85.5
헤어질 결심,20220629,2022-06-29,95.5
헤어질 결심,20220629,2022-07-06,61.9
모어,20220623,2022-05-26,5.0
모어,20220623,2022-06-02,5.0
모어,20220623,2022-06-09,5.1
모어,20220623,2022-06-16,8.1
모어,20220623,2022-06-23,12.7
모어,20220623,2022-06-30,7.8
극장판 윌벤져스 : 수상한 캠핑 대소동,20220623,2022-05-26,8.3
극장판 윌벤져스 : 수상한 캠핑 대소동,20220623,2022-06-02,9.2
극장판 윌벤져스 : 수상한 캠핑 대소동,20220623,2022-06-09,12.7
극장판 윌벤져스 : 수상한 캠핑 대소동,20220623,2022-06-16,19.6
극장판 윌벤져스 : 수상한 캠핑 대소동,20220623,2022-06-23,28.5
극장판 윌벤져스 : 수상한 캠핑 대소동,20220623,2022-06-30,17.8
위대한 침묵,20220629,2022-06-01,5.0
위대한 침묵,20220629,2022-06-08,5.0
위대한 침묵,20220629,2022-06-15,7.3
위대한 침묵,20220629,2022-06-22,10.3
위대한 침묵,20220629,2022-06-29,14.2
위대한 침묵,20220629,2022-07-06,6.9
미친 능력,20220629,2022-06-01,5.0
미친 능력,20220629,2022-06-08,5.6
미친 능력,20220629,2022-06-15,7.1
미친 능력,20220629,2022-06-22,11.0
미친 능력,20220629,2022-06-29,14.3
미친 능력,20220629,2022-07-06,8.6
토르: 러브 앤 썬더,20220706,2022-06-08,32.0
토르: 러브 앤 썬더,20220706,2022-06-15,27.1
토르: 러브 앤 썬더,20220706,2022-06-22,39.9
토르: 러브 앤 썬더,20220706,2022-06-29,68.4
토르: 러브 앤 썬더,20220706,2022-07-06,79.1
토르: 러브 앤 썬더,20220706,2022-07-13,48.3
프리! 더 파이널 스트로크 후편,20220630,2022-06-02,5.0
프리! 더 파이널 스트로크 후편,20220630,2022-06-09,5.0
프리! 더 파이널 스트로크 후편,20220630,2022-06-16,9.5
프리! 더 파이널 스트로크 후편,20220630,2022-06-23,13.9
프리! 더 파이널 스트로크 후편,20220630,2022-06-30,15.8
프리! 더 파이널 스트로크 후편,20220630,2022-07-07,9.2
컴온 컴온,20220630,2022-06-02,5.0
컴온 컴온,20220630,2022-06-09,6.6
컴온 컴온,20220630,2022-06-16,9.7
컴온 컴온,20220630,2022-06-23,16.1
컴온 컴온,20220630,2022-06-30,17.1
컴온 컴온,20220630,2022-07-07,11.8
비욘드 라이브 더 무비 : 샤이니 월드,20220629,2022-06-01,5.0
비욘드 라이브 더 무비 : 샤이니 월드,20220629,2022-06-08,5.8
비욘드 라이브 더 무비 : 샤이니 월드,20220629,2022-06-15,6.3
비욘드 라이브 더 무비 : 샤이니 월드,20220629,2022-06-22,11.9
비욘드 라이브 더 무비 : 샤이니 월드,20220629,2022-06-29,15.9
비욘드 라이브 더 무비 : 샤이니 월드,20220629,2022-07-06,8.9
빅샤크4: 바다공룡 대모험,20220706,2022-06-08,5.9
빅샤크4: 바다공룡 대모험,20220706,2022-06-15,10.0
빅샤크4: 바다공룡 대모험,20220706,2022-06-22,13.7
빅샤크4: 바다공룡 대모험,20220706,2022-06-29,22.1
빅샤크4: 바다공룡 대모험,20220706,2022-07-06,24.2
빅샤크4: 바다공룡 대모험,20220706,2022-07-13,14.1
큐어,20220706,2022-06-08,5.0
큐어,20220706,2022-06-15,9.0
큐어,20220706,2022-06-22,11.8
큐어,20220706,2022-06-29,17.3
큐어,20220706,2022-07-06,17.4
큐어,20220706,2022-07-13,13.3
더 킬러: 죽어도 되는 아이,20220713,2022-06-15,5.2
더 킬러: 죽어도 되는 아이,20220713,2022-06-22,8.0
더 킬러: 죽어도 되는 아이,20220713,2022-06-29,11.7
더 킬러: 죽어도 되는 아이,20220713,2022-07-06,18.2
더 킬러: 죽어도 되는 아이,20220713,2022-07-13,21.3
더 킬러: 죽어도 되는 아이,20220713,2022-07-20,13.9
명탐정 코난: 할로윈의 신부,20220713,2022-06-15,10.6
명탐정 코난: 할로윈의 신부,20220713,2022-06-22,16.7
명탐정 코난: 할로윈의 신부,20220713,2022-06-29,26.0
명탐정 코난: 할로윈의 신부,20220713,2022-07-06,39.7
명탐정 코난: 할로윈의 신부,20220713,2022-07-13,51.8
명탐정 코난: 할로윈의 신부,20220713,2022-07-20,33.2
엘비스,20220713,2022-06-15,6.8
엘비스,20220713,2022-06-22,12.1
엘비스,20220713,2022-06-29,15.9
엘비스,20220713,2022-07-06,23.2
엘비스,20220713,2022-07-13,28.9
엘비스,20220713,2022-07-20,18.7
뒤틀린 집,20220713,2022-06-15,7.8
뒤틀린 집,20220713,2022-06-22,11.2
뒤틀린 집,20220713,2022-06-29,13.5
뒤틀린 집,20220713,2022-07-06,19.5
뒤틀린 집,20220713,2022-07-13,24.1
뒤틀린 집,20220713,2022-07-20,15.2
그레이 맨,20220713,2022-06-15,7.0
그레이 맨,20220713,2022-06-22,10.4
그레이 맨,20220713,2022-06-29,10.7
그레이 맨,20220713,2022-07-06,19.4
그레이 맨,20220713,2022-07-13,24.2
그레이 맨,20220713,2022-07-20,15.3
외계+인 1부,20220720,2022-06-22,22.7
외계+인 1부,20220720,2022-06-29,39.1
외계+인 1부,20220720,2022-07-06,51.7
외계+인 1부,20220720,2022-07-13,71.7
외계+인 1부,20220720,2022-07-20,89.2
외계+인 1부,20220720,2022-07-27,64.7
한산: 용의 출현,20220727,2022-06-29,24.2
한산: 용의 출현,20220727,2022-07-06,31.1
한산: 용의 출현,20220727,2022-07-13,41.5
한산: 용의 출현,20220727,2022-07-20,61.8
한산: 용의 출현,20220727,2022-07-27,70.5
한산: 용의 출현,20220727,2022-08-03,50.4
미니언즈2,20220720,2022-06-22,26.4
미니언즈2,20220720,2022-06-29,31.8
미니언즈2,20220720,2022-07-06,56.8
미니언즈2,20220720,2022-07-13,72.7
미니언즈2,20220720,2022-07-20,100.0
미니언즈2,20220720,2022-07-27,61.9
썸머 필름을 타고!,20220720,2022-06-22,8.8
썸머 필름을 타고!,20220720,2022-06-29,11.1
썸머 필름을 타고!,20220720,2022-07-06,16.0
썸머 필름을 타고!,20220720,2022-07-13,24.7
썸머 필름을 타고!,20220720,2022-07-20,25.5
썸머 필름을 타고!,20220720,2022-07-27,17.0
아이언 크로스: 노르망디 상륙작전,20220721,2022-06-23,6.6
아이언 크로스: 노르망디 상륙작전,20220721,2022-06-30,12.1
아이언 크로스: 노르망디 상륙작전,20220721,2022-07-07,15.5
아이언 크로스: 노르망디 상륙작전,20220721,2022-07-14,22.8
아이언 크로스: 노르망디 상륙작전,20220721,2022-07-21,26.0
아이언 크로스: 노르망디 상륙작전,20220721,2022-07-28,16.9
비상선언,20220803,2022-07-06,30.5
비상선언,20220803,2022-07-13,23.3
비상선언,20220803,2022-07-20,39.2
비상선언,20220803,2022-07-27,59.4
비상선언,20220803,2022-08-03,74.2
비상선언,20220803,2022-08-10,47.9
멘,20220713,2022-06-15,5.0
멘,20220713,2022-06-22,5.0
멘,20220713,2022-06-29,6.2
멘,20220713,2022-07-06,9.5
멘,20220713,2022-07-13,13.7
멘,20220713,2022-07-20,8.4
헌트,20220810,2022-07-13,27.6
헌트,20220810,2022-07-20,32.9
헌트,20220810,2022-07-27,59.8
헌트,20220810,2022-08-03,88.8
헌트,20220810,2022-08-10,86.9
헌트,20220810,2022-08-17,50.6
뽀로로 극장판 드래곤캐슬 대모험,20220728,2022-06-30,7.5
뽀로로 극장판 드래곤캐슬 대모험,20220728,2022-07-07,7.9
뽀로로 극장판 드래곤캐슬 대모험,20220728,2022-07-14,18.4
뽀로로 극장판 드래곤캐슬 대모험,20220728,2022-07-21,24.2
뽀로로 극장판 드래곤캐슬 대모험,20220728,2022-07-28,28.4
뽀로로 극장판 드래곤캐슬 대모험,20220728,2022-08-04,19.5
비욘드 라이브 더 무비: 엑소의 사다리 타고 세계여행3,20220727,2022-06-29,5.0
비욘드 라이브 더 무비: 엑소의 사다리 타고 세계여행3,20220727,2022-07-06,5.3
비욘드 라이브 더 무비: 엑소의 사다리 타고 세계여행3,20220727,2022-07-13,7.0
비욘드 라이브 더 무비: 엑소의 사다리 타고 세계여행3,20220727,2022-07-20,9.7
비욘드 라이브 더 무비: 엑소의 사다리 타고 세계여행3,20220727,2022-07-27,12.4
비욘드 라이브 더 무비: 엑소의 사다리 타고 세계여행3,20220727,2022-08-03,7.9
극장판 도라에몽: 진구의 우주소전쟁 리틀스타워즈 2021,20220803,2022-07-06,5.7
극장판 도라에몽: 진구의 우주소전쟁 리틀스타워즈 2021,20220803,2022-07-13,6.0
극장판 도라에몽: 진구의 우주소전쟁 리틀스타워즈 2021,20220803,2022-07-20,13.1
극장판 도라에몽: 진구의 우주소전쟁 리틀스타워즈 2021,20220803,2022-07-27,18.8
극장판 도라에몽: 진구의 우주소전쟁 리틀스타워즈 2021,20220803,2022-08-03,23.1
극장판 도라에몽: 진구의 우주소전쟁 리틀스타워즈 2021,20220803,2022-08-10,16.7
DC 리그 오브 슈퍼-펫,20220810,2022-07-13,6.9
DC 리그 오브 슈퍼-펫,20220810,2022-07-20,10.1
DC 리그 오브 슈퍼-펫,20220810,2022-07-27,19.1
DC 리그 오브 슈퍼-펫,20220810,2022-08-03,23.6
DC 리그 오브 슈퍼-펫,20220810,2022-08-10,27.8
DC 리그 오브 슈퍼-펫,20220810,2022-08-17,17.2
육사오(6/45),20220824,2022-07-27,28.1
육사오(6/45),20220824,2022-08-03,32.8
육사오(6/45),20220824,2022-08-10,44.3
육사오(6/45),20220824,2022-08-17,89.0
육사오(6/45),20220824,2022-08-24,88.4
육사오(6/45),20220824,2022-08-31,67.5
바다 탐험대 옥토넛 : 탐험선 대작전,20220811,2022-07-14,5.1
바다 탐험대 옥토넛 : 탐험선 대작전,20220811,2022-07-21,5.1
바다 탐험대 옥토넛 : 탐험선 대작전,20220811,2022-07-28,9.4
바다 탐험대 옥토넛 : 탐험선 대작전,20220811,2022-08-04,14.1
바다 탐험대 옥토넛 : 탐험선 대작전,20220811,2022-08-11,15.9
바다 탐험대 옥토넛 : 탐험선 대작전,20220811,2022-08-18,10.3
블랙폰,20220907,2022-08-10,10.4
블랙폰,20220907,2022-08-17,11.8
블랙폰,20220907,2022-08-24,18.4
블랙폰,20220907,2022-08-31,34.6
블랙폰,20220907,2022-09-07,45.4
블랙폰,20220907,2022-09-14,23.4
놉,20220817,2022-07-20,17.1
놉,20220817,2022-07-27,23.1
놉,20220817,2022-08-03,29.6
놉,20220817,2022-08-10,44.3
놉,20220817,2022-08-17,48.0
놉,20220817,2022-08-24,29.2
뿌까의 짜장면파티,20220704,2022-06-06,7.7
뿌까의 짜장면파티,20220704,2022-06-13,10.3
뿌까의 짜장면파티,20220704,2022-06-20,17.0
뿌까의 짜장면파티,20220704,2022-06-27,22.8
뿌까의 짜장면파티,20220704,2022-07-04,32.7
뿌까의 짜장면파티,20220704,2022-07-11,19.4
불릿 트레인,20220824,2022-07-27,7.7
불릿 트레인,20220824,2022-08-03,9.7
불릿 트레인,20220824,2022-08-10,12.7
불릿 트레인,20220824,2022-08-17,18.1
불릿 트레인,20220824,2022-08-24,20.3
불릿 트레인,20220824,2022-08-31,12.4
녹턴,20220818,2022-07-21,7.0
녹턴,20220818,2022-07-28,5.6
녹턴,20220818,2022-08-04,12.0
녹턴,20220818,2022-08-11,18.1
녹턴,20220818,2022-08-18,20.8
녹턴,20220818,2022-08-25,14.1
귀멸의 칼날: 아사쿠사 편,20220825,2022-07-28,5.0
귀멸의 칼날: 아사쿠사 편,20220825,2022-08-04,5.0
귀멸의 칼날: 아사쿠사 편,20220825,2022-08-11,7.4
귀멸의 칼날: 아사쿠사 편,20220825,2022-08-18,9.8
귀멸의 칼날: 아사쿠사 편,20220825,2022-08-25,13.0
귀멸의 칼날: 아사쿠사 편,20220825,2022-09-01,7.8
사랑할 땐 누구나 최악이 된다,20220825,2022-07-28,7.2
사랑할 땐 누구나 최악이 된다,20220825,2022-08-04,8.3
사랑할 땐 누구나 최악이 된다,20220825,2022-08-11,15.4
사랑할 땐 누구나 최악이 된다,20220825,2022-08-18,18.6
